StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Trad_trust_music_1,Trad_hypo_music_1,Trad_like_music_1,Trad_honest_music_1,Trad_good_music_1,Trad_trust_jury_1,Trad_hypo_jury_1,Trad_like_jury_1,Trad_honest_jury_1,Trad_good_jury_1,Trad_trust_phone_1,Trad_hypo_phone_1,Trad_like_phone_1,Trad_honest_phone_1,Trad_good_phone_1,Trad_trust_print_1,Trad_hypo_print_1,Trad_like_print_1,Trad_honest_print_1,Trad_good_print_1,Honest_trust_music_1,Honest_hypo_music_1,Honest_like_music_1,Honest_honest_music_1,Honest_good_music_1,Honest_trust_jury_1,Honest_hypo_jury_1,Honest_like_jury_1,Honest_honest_jury_1,Honest_good_jury_1,Honest_trust_phone_1,Honest_hypo_phone_1,Honest_like_phone_1,Honest_honest_phone_1,Honest_good_phone_1,Honest_trust_print_1,Honest_hypo_print_1,Honest_like_print_1,Honest_honest_print_1,Honest_good_print_1,Age,Gender,Gender_3_TEXT,Income,Education,Random ID,Create New Field or Choose From Dropdown...,Q79_3_TEXT - Topics,FL_15_DO,FL_14_DO,FL_16_DO,MusicTraditional_hypocrisy_DO,JuryTrad_hyp_DO,PhonecallTrad_hypo_DO,PrintingTrad_hypo_DO,MusicHonest_hypocrisy_DO,Juryhon_hyp_DO,PhoneCallHon_hypo_DO,PrintingHon_hypo_DO
Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,How trustworthy do you think Becky is?,How hypocritical do you think Becky is?,How much do you like Becky?,How honest do you think Becky is?,How good a person do you think Becky is?,How trustworthy do you think Jennifer is?,How hypocritical do you think Jennifer is?,How much do you like Jennifer?,How honest do you think Jennifer is?,How good a person do you think Jennifer is?,How trustworthy do you think Bruce is?,How hypocritical do you think Bruce is?,How much do you like Bruce?,How honest do you think Bruce is?,How good a person do you think Bruce is?,How trustworthy do you think Kevin is?,How hypocritical do you think Kevin is?,How much do you like Kevin?,How honest do you think Kevin is?,How good a person do you think Kevin is?,How trustworthy do you think Becky is?,How hypocritical do you think Becky is?,How much do you like Becky?,How honest do you think Becky is?,How good a person do you think Becky is?,How trustworthy do you think Jennifer is?,How hypocritical do you think Jennifer is?,How much do you like Jennifer?,How honest do you think Jennifer is?,How good a person do you think Jennifer is?,How trustworthy do you think Bruce is?,How hypocritical do you think Bruce is?,How much do you like Bruce?,How honest do you think Bruce is?,How good a person do you think Bruce is?,How trustworthy do you think Kevin is?,How hypocritical do you think Kevin is?,How much do you like Kevin?,How honest do you think Kevin is?,How good a person do you think Kevin is?,Which category below includes your age?,What is your gender? - Selected Choice,What is your gender? - Other - Text,What is your approximate average household income?,What is the highest level of school you have completed or the highest degree you have received?,Random ID,Create New Field or Choose From Dropdown...,Q79_3_TEXT - Topics,FL_15 - Block Randomizer - Display Order,FL_14 - Block Randomizer - Display Order,FL_16 - Block Randomizer - Display Order,Music Traditional_hypocrisy - Display Order,Jury Trad_hyp - Display Order,Phone call Trad_hypo - Display Order,Printing Trad_hypo - Display Order,Music Honest_hypocrisy - Display Order,Jury hon_hyp - Display Order,Phone Call Hon_hypo - Display Order,Printing Hon_hypo - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID2_1""}","{""ImportId"":""QID3_1""}","{""ImportId"":""QID4_1""}","{""ImportId"":""QID5_1""}","{""ImportId"":""QID6_1""}","{""ImportId"":""QID26_1""}","{""ImportId"":""QID27_1""}","{""ImportId"":""QID28_1""}","{""ImportId"":""QID29_1""}","{""ImportId"":""QID30_1""}","{""ImportId"":""QID38_1""}","{""ImportId"":""QID39_1""}","{""ImportId"":""QID40_1""}","{""ImportId"":""QID41_1""}","{""ImportId"":""QID42_1""}","{""ImportId"":""QID62_1""}","{""ImportId"":""QID63_1""}","{""ImportId"":""QID64_1""}","{""ImportId"":""QID65_1""}","{""ImportId"":""QID66_1""}","{""ImportId"":""QID8_1""}","{""ImportId"":""QID9_1""}","{""ImportId"":""QID10_1""}","{""ImportId"":""QID11_1""}","{""ImportId"":""QID12_1""}","{""ImportId"":""QID32_1""}","{""ImportId"":""QID33_1""}","{""ImportId"":""QID34_1""}","{""ImportId"":""QID35_1""}","{""ImportId"":""QID36_1""}","{""ImportId"":""QID50_1""}","{""ImportId"":""QID51_1""}","{""ImportId"":""QID52_1""}","{""ImportId"":""QID53_1""}","{""ImportId"":""QID54_1""}","{""ImportId"":""QID68_1""}","{""ImportId"":""QID69_1""}","{""ImportId"":""QID70_1""}","{""ImportId"":""QID71_1""}","{""ImportId"":""QID72_1""}","{""ImportId"":""QID76""}","{""ImportId"":""QID77""}","{""ImportId"":""QID77_3_TEXT""}","{""ImportId"":""QID78""}","{""ImportId"":""QID79""}","{""ImportId"":""Random ID""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}","{""ImportId"":""QID77_3_TEXT_0ff30fa9c5dd4c6ea461e7caTopics""}","{""ImportId"":""FL_15_DO""}","{""ImportId"":""FL_14_DO""}","{""ImportId"":""FL_16_DO""}","{""ImportId"":""BL_eD8hl4oOvuI3v2l_DO""}","{""ImportId"":""BL_1MTjd8HgEX8c53D_DO""}","{""ImportId"":""BL_b3ZEocGBdWmYQER_DO""}","{""ImportId"":""BL_0fdvyi3ocPN8113_DO""}","{""ImportId"":""BL_ePplkgqcUmFpBWd_DO""}","{""ImportId"":""BL_6sSgwPTCcgdqPJ3_DO""}","{""ImportId"":""BL_eDJvv8Xf0OvL381_DO""}","{""ImportId"":""BL_80qipzIFRmwD9Ah_DO""}"
12/3/2018 17:45,12/3/2018 17:59,IP Address,100,828,TRUE,12/3/2018 17:59,R_2VRc3pW7Lngn1vW,anonymous,EN,17,100,13,15,26,21,100,29,5,40,16,99,18,10,29,36,96,44,29,42,,,,,,,,,,,,,,,,,,,,,40-49,Female,,"$35,000 to $50,000",Vocational Training,2563,,,FL_14,PhonecallTrad_hypo|JuryTrad_hyp|PrintingTrad_hypo|MusicTraditional_hypocrisy,,Q1|Trad_hypo_music|Trad_like_music|Trad_trust_music|Trad_honest_music|Trad_good_music,Q25|Trad_hypo_jury|Trad_honest_jury|Trad_like_jury|Trad_good_jury|Trad_trust_jury,Q37|Trad_like_phone|Trad_honest_phone|Trad_trust_phone|Trad_good_phone|Trad_hypo_phone,Q61|Trad_honest_print|Trad_hypo_print|Trad_good_print|Trad_trust_print|Trad_like_print,,,,
12/3/2018 17:36,12/3/2018 17:59,IP Address,100,1387,TRUE,12/3/2018 17:59,R_2dSGcKIQS1lm8L7,anonymous,EN,49,81,52,41,48,28,100,49,18,47,50,88,42,46,46,20,100,40,28,30,,,,,,,,,,,,,,,,,,,,,30-39,Male,,"$50,000 to $65,000",Bachelor degree,5069,,,FL_14,PrintingTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy|PhonecallTrad_hypo,,Q1|Trad_trust_music|Trad_honest_music|Trad_good_music|Trad_like_music|Trad_hypo_music,Q25|Trad_honest_jury|Trad_trust_jury|Trad_good_jury|Trad_hypo_jury|Trad_like_jury,Q37|Trad_hypo_phone|Trad_trust_phone|Trad_good_phone|Trad_like_phone|Trad_honest_phone,Q61|Trad_good_print|Trad_hypo_print|Trad_trust_print|Trad_honest_print|Trad_like_print,,,,
12/3/2018 17:57,12/3/2018 18:00,IP Address,100,143,TRUE,12/3/2018 18:00,R_2OU1X6L6iT6uU8c,anonymous,EN,82,94,91,96,75,72,93,84,75,81,99,91,77,87,96,90,100,83,72,84,,,,,,,,,,,,,,,,,,,,,30-39,Male,,"$25,000 to $35,000",Bachelor degree,3682,,,FL_14,PrintingTrad_hypo|JuryTrad_hyp|PhonecallTrad_hypo|MusicTraditional_hypocrisy,,Q1|Trad_hypo_music|Trad_good_music|Trad_like_music|Trad_trust_music|Trad_honest_music,Q25|Trad_good_jury|Trad_hypo_jury|Trad_trust_jury|Trad_like_jury|Trad_honest_jury,Q37|Trad_honest_phone|Trad_trust_phone|Trad_like_phone|Trad_hypo_phone|Trad_good_phone,Q61|Trad_hypo_print|Trad_honest_print|Trad_good_print|Trad_trust_print|Trad_like_print,,,,
12/3/2018 17:53,12/3/2018 18:00,IP Address,100,406,TRUE,12/3/2018 18:00,R_2y8vunwYkmbjwN5,anonymous,EN,,,,,,,,,,,,,,,,,,,,,29,74,28,34,33,38,64,29,37,36,43,35,49,75,52,51,70,48,83,54,21-29,Male,,"$35,000 to $50,000",Some college,2643,,,FL_16,,Juryhon_hyp|MusicHonest_hypocrisy|PrintingHon_hypo|PhoneCallHon_hypo,,,,,Q7|Honest_good_music|Honest_honest_music|Honest_like_music|Honest_hypo_music|Honest_trust_music,Q31|Honest_good_jury|Honest_like_jury|Honest_hypo_jury|Honest_honest_jury|Honest_trust_jury,Q49|Honest_good_phone|Honest_honest_phone|Honest_trust_phone|Honest_like_phone|Honest_hypo_phone,Q67|Honest_honest_print|Honest_like_print|Honest_trust_print|Honest_hypo_print|Honest_good_print
12/3/2018 17:56,12/3/2018 18:00,IP Address,100,250,TRUE,12/3/2018 18:00,R_1JODbLoiLtjLGg0,anonymous,EN,38,74,42,20,47,45,79,49,43,63,42,78,47,40,55,36,89,32,38,45,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"$65,000 to $80,000",Vocational Training,5469,,,FL_14,MusicTraditional_hypocrisy|PhonecallTrad_hypo|PrintingTrad_hypo|JuryTrad_hyp,,Q1|Trad_honest_music|Trad_hypo_music|Trad_like_music|Trad_trust_music|Trad_good_music,Q25|Trad_trust_jury|Trad_good_jury|Trad_hypo_jury|Trad_honest_jury|Trad_like_jury,Q37|Trad_hypo_phone|Trad_good_phone|Trad_honest_phone|Trad_like_phone|Trad_trust_phone,Q61|Trad_trust_print|Trad_hypo_print|Trad_honest_print|Trad_like_print|Trad_good_print,,,,
12/3/2018 18:03,12/3/2018 18:04,IP Address,100,79,TRUE,12/3/2018 18:04,R_1IsldqNNsBXC8mg,anonymous,EN,24,85,39,33,52,34,98,41,28,38,28,100,30,36,31,29,100,33,24,38,,,,,,,,,,,,,,,,,,,,,30-39,Male,,"Over $100,000",Some college,2666,,,FL_14,PrintingTrad_hypo|PhonecallTrad_hypo|MusicTraditional_hypocrisy|JuryTrad_hyp,,Q1|Trad_honest_music|Trad_good_music|Trad_hypo_music|Trad_like_music|Trad_trust_music,Q25|Trad_honest_jury|Trad_good_jury|Trad_trust_jury|Trad_hypo_jury|Trad_like_jury,Q37|Trad_like_phone|Trad_good_phone|Trad_honest_phone|Trad_trust_phone|Trad_hypo_phone,Q61|Trad_honest_print|Trad_like_print|Trad_hypo_print|Trad_good_print|Trad_trust_print,,,,
12/3/2018 18:00,12/3/2018 18:04,IP Address,100,204,TRUE,12/3/2018 18:04,R_1jTDKhNIgcgpLS1,anonymous,EN,4,97,8,7,5,45,76,3,29,8,29,100,13,11,26,18,100,33,8,11,,,,,,,,,,,,,,,,,,,,,50-59,Male,,"$15,000 to $25,000",Bachelor degree,5310,,,FL_14,MusicTraditional_hypocrisy|PhonecallTrad_hypo|PrintingTrad_hypo|JuryTrad_hyp,,Q1|Trad_like_music|Trad_honest_music|Trad_hypo_music|Trad_trust_music|Trad_good_music,Q25|Trad_like_jury|Trad_good_jury|Trad_hypo_jury|Trad_honest_jury|Trad_trust_jury,Q37|Trad_hypo_phone|Trad_like_phone|Trad_trust_phone|Trad_honest_phone|Trad_good_phone,Q61|Trad_honest_print|Trad_good_print|Trad_hypo_print|Trad_trust_print|Trad_like_print,,,,
12/3/2018 18:03,12/3/2018 18:05,IP Address,100,95,TRUE,12/3/2018 18:05,R_1Os0Xg4Jqk8TDZ0,anonymous,EN,51,51,52,52,52,51,51,52,52,52,51,51,52,52,52,51,51,50,52,51,,,,,,,,,,,,,,,,,,,,,18-20,Male,,"$5,000 to $10,000","High school degree or equivalent (e.g., GED)",8352,,,FL_14,PrintingTrad_hypo|PhonecallTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy,,Q1|Trad_like_music|Trad_hypo_music|Trad_good_music|Trad_trust_music|Trad_honest_music,Q25|Trad_hypo_jury|Trad_honest_jury|Trad_like_jury|Trad_trust_jury|Trad_good_jury,Q37|Trad_good_phone|Trad_like_phone|Trad_trust_phone|Trad_honest_phone|Trad_hypo_phone,Q61|Trad_like_print|Trad_hypo_print|Trad_honest_print|Trad_trust_print|Trad_good_print,,,,
12/3/2018 18:04,12/3/2018 18:06,IP Address,100,117,TRUE,12/3/2018 18:06,R_XS0szrVnD6IWCCB,anonymous,EN,11,92,28,8,33,15,86,15,4,14,5,100,12,0,7,12,100,10,0,19,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"Over $100,000",Some college,8565,,,FL_14,PrintingTrad_hypo|PhonecallTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy,,Q1|Trad_hypo_music|Trad_like_music|Trad_honest_music|Trad_trust_music|Trad_good_music,Q25|Trad_trust_jury|Trad_good_jury|Trad_like_jury|Trad_honest_jury|Trad_hypo_jury,Q37|Trad_like_phone|Trad_honest_phone|Trad_trust_phone|Trad_hypo_phone|Trad_good_phone,Q61|Trad_like_print|Trad_hypo_print|Trad_honest_print|Trad_trust_print|Trad_good_print,,,,
12/3/2018 18:00,12/3/2018 18:06,IP Address,100,355,TRUE,12/3/2018 18:06,R_3EyVEOSmjwYHviC,anonymous,EN,,,,,,,,,,,,,,,,,,,,,51,78,52,52,52,39,69,47,45,45,51,85,52,51,54,51,70,52,52,51,21-29,Male,,"$10,000 to $15,000",Bachelor degree,1688,,,FL_16,,PhoneCallHon_hypo|Juryhon_hyp|MusicHonest_hypocrisy|PrintingHon_hypo,,,,,Q7|Honest_trust_music|Honest_hypo_music|Honest_honest_music|Honest_good_music|Honest_like_music,Q31|Honest_honest_jury|Honest_good_jury|Honest_like_jury|Honest_trust_jury|Honest_hypo_jury,Q49|Honest_honest_phone|Honest_good_phone|Honest_trust_phone|Honest_hypo_phone|Honest_like_phone,Q67|Honest_trust_print|Honest_good_print|Honest_like_print|Honest_honest_print|Honest_hypo_print
12/3/2018 18:05,12/3/2018 18:06,IP Address,100,94,TRUE,12/3/2018 18:06,R_2SjoFOOKsqFlXR7,anonymous,EN,70,39,87,94,81,81,83,72,87,82,68,75,66,59,56,67,73,69,76,35,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"$65,000 to $80,000",Some college,4502,,,FL_14,PhonecallTrad_hypo|MusicTraditional_hypocrisy|JuryTrad_hyp|PrintingTrad_hypo,,Q1|Trad_honest_music|Trad_like_music|Trad_good_music|Trad_hypo_music|Trad_trust_music,Q25|Trad_honest_jury|Trad_good_jury|Trad_hypo_jury|Trad_trust_jury|Trad_like_jury,Q37|Trad_hypo_phone|Trad_good_phone|Trad_trust_phone|Trad_honest_phone|Trad_like_phone,Q61|Trad_honest_print|Trad_like_print|Trad_hypo_print|Trad_trust_print|Trad_good_print,,,,
12/3/2018 18:06,12/3/2018 18:06,IP Address,100,54,TRUE,12/3/2018 18:06,R_1CvfwPMnqj5DF5F,anonymous,EN,,,,,,,,,,,,,,,,,,,,,51,51,52,52,52,51,48,52,52,52,51,51,52,52,51,100,0,100,52,100,21-29,Male,,"$15,000 to $25,000","High school degree or equivalent (e.g., GED)",5549,,,FL_16,,PrintingHon_hypo|Juryhon_hyp|PhoneCallHon_hypo|MusicHonest_hypocrisy,,,,,Q7|Honest_good_music|Honest_honest_music|Honest_like_music|Honest_hypo_music|Honest_trust_music,Q31|Honest_hypo_jury|Honest_good_jury|Honest_trust_jury|Honest_like_jury|Honest_honest_jury,Q49|Honest_honest_phone|Honest_hypo_phone|Honest_good_phone|Honest_trust_phone|Honest_like_phone,Q67|Honest_hypo_print|Honest_honest_print|Honest_trust_print|Honest_good_print|Honest_like_print
12/3/2018 18:02,12/3/2018 18:08,IP Address,100,375,TRUE,12/3/2018 18:08,R_3oSb91kmNXxPWIK,anonymous,EN,,,,,,,,,,,,,,,,,,,,,70,88,42,85,26,74,34,62,91,62,37,83,40,93,36,77,79,22,72,28,30-39,Female,,"Over $100,000",Graduate degree,4088,,,FL_16,,PhoneCallHon_hypo|PrintingHon_hypo|Juryhon_hyp|MusicHonest_hypocrisy,,,,,Q7|Honest_good_music|Honest_trust_music|Honest_hypo_music|Honest_honest_music|Honest_like_music,Q31|Honest_good_jury|Honest_like_jury|Honest_honest_jury|Honest_hypo_jury|Honest_trust_jury,Q49|Honest_good_phone|Honest_honest_phone|Honest_hypo_phone|Honest_trust_phone|Honest_like_phone,Q67|Honest_good_print|Honest_trust_print|Honest_like_print|Honest_hypo_print|Honest_honest_print
12/3/2018 18:04,12/3/2018 18:08,IP Address,100,236,TRUE,12/3/2018 18:08,R_bPKAZ46IpIfigNz,anonymous,EN,,,,,,,,,,,,,,,,,,,,,67,16,85,74,89,63,69,46,60,63,89,27,74,88,88,79,52,76,76,73,21-29,Male,,"Less than $5,000",Some college,7804,,,FL_16,,MusicHonest_hypocrisy|PrintingHon_hypo|Juryhon_hyp|PhoneCallHon_hypo,,,,,Q7|Honest_trust_music|Honest_good_music|Honest_like_music|Honest_hypo_music|Honest_honest_music,Q31|Honest_trust_jury|Honest_honest_jury|Honest_good_jury|Honest_like_jury|Honest_hypo_jury,Q49|Honest_trust_phone|Honest_good_phone|Honest_honest_phone|Honest_like_phone|Honest_hypo_phone,Q67|Honest_like_print|Honest_trust_print|Honest_honest_print|Honest_hypo_print|Honest_good_print
12/3/2018 18:08,12/3/2018 18:10,IP Address,100,130,TRUE,12/3/2018 18:10,R_2YqQeEB7QAL8P8l,anonymous,EN,,,,,,,,,,,,,,,,,,,,,60,31,35,25,65,34,32,56,59,39,32,27,40,33,59,66,39,33,31,59,21-29,Male,,"$25,000 to $35,000","High school degree or equivalent (e.g., GED)",7556,,,FL_16,,MusicHonest_hypocrisy|PhoneCallHon_hypo|Juryhon_hyp|PrintingHon_hypo,,,,,Q7|Honest_honest_music|Honest_trust_music|Honest_like_music|Honest_hypo_music|Honest_good_music,Q31|Honest_trust_jury|Honest_good_jury|Honest_like_jury|Honest_hypo_jury|Honest_honest_jury,Q49|Honest_honest_phone|Honest_trust_phone|Honest_hypo_phone|Honest_like_phone|Honest_good_phone,Q67|Honest_honest_print|Honest_good_print|Honest_like_print|Honest_trust_print|Honest_hypo_print
12/3/2018 18:09,12/3/2018 18:11,IP Address,100,97,TRUE,12/3/2018 18:11,R_32QsqKHX20j0V0z,anonymous,EN,51,85,52,39,50,51,94,52,33,51,25,100,25,27,13,49,67,52,51,50,,,,,,,,,,,,,,,,,,,,,30-39,Female,,"$35,000 to $50,000",Graduate degree,1813,,,FL_14,PhonecallTrad_hypo|MusicTraditional_hypocrisy|PrintingTrad_hypo|JuryTrad_hyp,,Q1|Trad_like_music|Trad_trust_music|Trad_good_music|Trad_hypo_music|Trad_honest_music,Q25|Trad_hypo_jury|Trad_honest_jury|Trad_good_jury|Trad_trust_jury|Trad_like_jury,Q37|Trad_trust_phone|Trad_honest_phone|Trad_good_phone|Trad_hypo_phone|Trad_like_phone,Q61|Trad_trust_print|Trad_like_print|Trad_hypo_print|Trad_honest_print|Trad_good_print,,,,
12/3/2018 18:07,12/3/2018 18:11,IP Address,100,268,TRUE,12/3/2018 18:11,R_3jecVYJFwPEpop1,anonymous,EN,64,78,58,56,55,51,73,52,55,59,64,80,52,52,67,60,83,58,62,61,,,,,,,,,,,,,,,,,,,,,50-59,Male,,"$50,000 to $65,000",Some college,17,,,FL_14,PhonecallTrad_hypo|MusicTraditional_hypocrisy|JuryTrad_hyp|PrintingTrad_hypo,,Q1|Trad_like_music|Trad_hypo_music|Trad_trust_music|Trad_honest_music|Trad_good_music,Q25|Trad_good_jury|Trad_trust_jury|Trad_like_jury|Trad_hypo_jury|Trad_honest_jury,Q37|Trad_hypo_phone|Trad_like_phone|Trad_good_phone|Trad_trust_phone|Trad_honest_phone,Q61|Trad_trust_print|Trad_good_print|Trad_honest_print|Trad_hypo_print|Trad_like_print,,,,
12/3/2018 18:10,12/3/2018 18:11,IP Address,100,71,TRUE,12/3/2018 18:11,R_302fgy5i1t4huqz,anonymous,EN,,,,,,,,,,,,,,,,,,,,,54,41,52,60,51,58,49,50,58,50,56,50,51,60,52,56,46,51,57,46,21-29,Female,,"$15,000 to $25,000",Some college,884,,,FL_16,,Juryhon_hyp|PhoneCallHon_hypo|MusicHonest_hypocrisy|PrintingHon_hypo,,,,,Q7|Honest_trust_music|Honest_hypo_music|Honest_honest_music|Honest_good_music|Honest_like_music,Q31|Honest_hypo_jury|Honest_good_jury|Honest_like_jury|Honest_trust_jury|Honest_honest_jury,Q49|Honest_hypo_phone|Honest_trust_phone|Honest_like_phone|Honest_good_phone|Honest_honest_phone,Q67|Honest_good_print|Honest_honest_print|Honest_hypo_print|Honest_like_print|Honest_trust_print
12/3/2018 18:09,12/3/2018 18:12,IP Address,100,174,TRUE,12/3/2018 18:12,R_12FSyWRDMlZjrHE,anonymous,EN,51,100,25,50,52,84,100,81,78,83,80,100,90,82,82,86,100,68,84,86,,,,,,,,,,,,,,,,,,,,,30-39,Male,,"$80,000 to $100,000",Bachelor degree,813,,,FL_14,PrintingTrad_hypo|PhonecallTrad_hypo|MusicTraditional_hypocrisy|JuryTrad_hyp,,Q1|Trad_like_music|Trad_good_music|Trad_honest_music|Trad_trust_music|Trad_hypo_music,Q25|Trad_good_jury|Trad_hypo_jury|Trad_trust_jury|Trad_honest_jury|Trad_like_jury,Q37|Trad_trust_phone|Trad_like_phone|Trad_honest_phone|Trad_good_phone|Trad_hypo_phone,Q61|Trad_trust_print|Trad_good_print|Trad_honest_print|Trad_hypo_print|Trad_like_print,,,,
12/3/2018 18:13,12/3/2018 18:15,IP Address,100,103,TRUE,12/3/2018 18:15,R_25SMrxHyDZlFsFR,anonymous,EN,6,96,4,1,2,2,99,1,2,7,8,96,10,3,5,3,98,7,4,9,,,,,,,,,,,,,,,,,,,,,40-49,Female,,"$35,000 to $50,000",Bachelor degree,8687,,,FL_14,PrintingTrad_hypo|PhonecallTrad_hypo|MusicTraditional_hypocrisy|JuryTrad_hyp,,Q1|Trad_like_music|Trad_trust_music|Trad_good_music|Trad_hypo_music|Trad_honest_music,Q25|Trad_hypo_jury|Trad_honest_jury|Trad_good_jury|Trad_like_jury|Trad_trust_jury,Q37|Trad_trust_phone|Trad_honest_phone|Trad_like_phone|Trad_good_phone|Trad_hypo_phone,Q61|Trad_honest_print|Trad_hypo_print|Trad_trust_print|Trad_like_print|Trad_good_print,,,,
12/3/2018 18:13,12/3/2018 18:17,IP Address,100,218,TRUE,12/3/2018 18:17,R_0P2Y8Uu1oInWbYd,anonymous,EN,,,,,,,,,,,,,,,,,,,,,58,84,62,100,75,100,63,78,82,100,100,39,100,95,100,94,51,100,100,100,30-39,Female,,"$15,000 to $25,000",Some college,7986,,,FL_16,,MusicHonest_hypocrisy|Juryhon_hyp|PhoneCallHon_hypo|PrintingHon_hypo,,,,,Q7|Honest_trust_music|Honest_like_music|Honest_hypo_music|Honest_good_music|Honest_honest_music,Q31|Honest_like_jury|Honest_honest_jury|Honest_hypo_jury|Honest_trust_jury|Honest_good_jury,Q49|Honest_like_phone|Honest_good_phone|Honest_trust_phone|Honest_honest_phone|Honest_hypo_phone,Q67|Honest_good_print|Honest_honest_print|Honest_like_print|Honest_hypo_print|Honest_trust_print
12/3/2018 18:15,12/3/2018 18:17,IP Address,100,142,TRUE,12/3/2018 18:17,R_1QltZbg9GkGkFUf,anonymous,EN,73,67,79,80,97,100,75,96,90,91,92,99,89,80,80,83,75,96,97,74,,,,,,,,,,,,,,,,,,,,,21-29,Female,,"$65,000 to $80,000",Bachelor degree,4910,,,FL_14,JuryTrad_hyp|PhonecallTrad_hypo|PrintingTrad_hypo|MusicTraditional_hypocrisy,,Q1|Trad_honest_music|Trad_hypo_music|Trad_like_music|Trad_trust_music|Trad_good_music,Q25|Trad_good_jury|Trad_hypo_jury|Trad_honest_jury|Trad_like_jury|Trad_trust_jury,Q37|Trad_like_phone|Trad_honest_phone|Trad_trust_phone|Trad_good_phone|Trad_hypo_phone,Q61|Trad_trust_print|Trad_hypo_print|Trad_honest_print|Trad_good_print|Trad_like_print,,,,
12/3/2018 18:17,12/3/2018 18:18,IP Address,100,100,TRUE,12/3/2018 18:18,R_2aKOp2JJcc6g68l,anonymous,EN,,,,,,,,,,,,,,,,,,,,,15,86,8,35,32,0,100,0,0,0,50,67,44,51,29,50,61,51,49,50,30-39,Male,,"Over $100,000",Graduate degree,3679,,,FL_16,,Juryhon_hyp|MusicHonest_hypocrisy|PrintingHon_hypo|PhoneCallHon_hypo,,,,,Q7|Honest_like_music|Honest_honest_music|Honest_trust_music|Honest_good_music|Honest_hypo_music,Q31|Honest_honest_jury|Honest_trust_jury|Honest_good_jury|Honest_like_jury|Honest_hypo_jury,Q49|Honest_good_phone|Honest_honest_phone|Honest_trust_phone|Honest_hypo_phone|Honest_like_phone,Q67|Honest_good_print|Honest_like_print|Honest_honest_print|Honest_hypo_print|Honest_trust_print
12/3/2018 18:18,12/3/2018 18:19,IP Address,100,49,TRUE,12/3/2018 18:19,R_2t5TXeNHEJpiIqN,anonymous,EN,51,69,27,52,33,63,72,72,49,72,72,66,78,58,64,61,75,74,73,61,,,,,,,,,,,,,,,,,,,,,21-29,Female,,"$15,000 to $25,000","High school degree or equivalent (e.g., GED)",9475,,,FL_14,PrintingTrad_hypo|PhonecallTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy,,Q1|Trad_like_music|Trad_trust_music|Trad_honest_music|Trad_good_music|Trad_hypo_music,Q25|Trad_honest_jury|Trad_like_jury|Trad_trust_jury|Trad_good_jury|Trad_hypo_jury,Q37|Trad_trust_phone|Trad_honest_phone|Trad_hypo_phone|Trad_good_phone|Trad_like_phone,Q61|Trad_like_print|Trad_trust_print|Trad_honest_print|Trad_hypo_print|Trad_good_print,,,,
12/3/2018 18:14,12/3/2018 18:20,IP Address,100,307,TRUE,12/3/2018 18:20,R_12QJXGABWWXJ05X,anonymous,EN,,,,,,,,,,,,,,,,,,,,,71,38,83,83,81,71,37,78,64,88,69,39,63,73,73,95,40,89,96,91,30-39,Male,,"$80,000 to $100,000",Bachelor degree,7294,,,FL_16,,PhoneCallHon_hypo|MusicHonest_hypocrisy|PrintingHon_hypo|Juryhon_hyp,,,,,Q7|Honest_good_music|Honest_honest_music|Honest_trust_music|Honest_like_music|Honest_hypo_music,Q31|Honest_trust_jury|Honest_good_jury|Honest_honest_jury|Honest_like_jury|Honest_hypo_jury,Q49|Honest_like_phone|Honest_honest_phone|Honest_good_phone|Honest_hypo_phone|Honest_trust_phone,Q67|Honest_good_print|Honest_hypo_print|Honest_trust_print|Honest_like_print|Honest_honest_print
